row,col,std,custom,similarity,match
18,15,,,1.0,True
18,16,,,1.0,True
18,17,,,1.0,True
18,18,,,1.0,True
18,19,,,1.0,True
18,20,,,1.0,True
18,21,,,1.0,True
18,22,,,1.0,True
18,23,,,1.0,True
18,24,,,1.0,True
18,25,,,1.0,True
18,26,,,1.0,True
18,27,,,1.0,True
18,28,,,1.0,True
18,29,,,1.0,True
18,30,,,1.0,True
18,31,,,1.0,True
18,32,,,1.0,True
18,33,,,1.0,True
18,34,,,1.0,True
18,35,,,1.0,True
18,36,,,1.0,True
18,37,,,1.0,True
18,38,,,1.0,True
18,39,,,1.0,True
18,40,,,1.0,True
18,41,,,1.0,True
18,42,,,1.0,True
18,43,,,1.0,True
18,44,,,1.0,True
18,45,,,1.0,True
18,46,,,1.0,True
18,47,,,1.0,True
18,48,,,1.0,True
18,49,,,1.0,True
18,50,,,1.0,True
18,51,,,1.0,True
18,52,,,1.0,True
18,53,,,1.0,True
18,54,,,1.0,True
18,55,,,1.0,True
18,56,,,1.0,True
18,57,,,1.0,True
18,58,,,1.0,True
18,59,,,1.0,True
18,60,,,1.0,True
18,61,,,1.0,True
19,0,Pico,Pico,1.0,True
19,1,,,1.0,True
19,2,,,1.0,True
19,3,,,1.0,True
19,4,,,1.0,True
19,5,,,1.0,True
19,6,,,1.0,True
19,7,,,1.0,True
19,8,,,1.0,True
19,9,,,1.0,True
19,10,,,1.0,True
19,11,,,1.0,True
19,12,,,1.0,True
19,13,,,1.0,True
19,14,,,1.0,True
19,15,,,1.0,True
19,16,,,1.0,True
19,17,,,1.0,True
19,18,,,1.0,True
19,19,,,1.0,True
19,20,,,1.0,True
19,21,,,1.0,True
19,22,,,1.0,True
19,23,,,1.0,True
19,24,,,1.0,True
19,25,,,1.0,True
19,26,,,1.0,True
19,27,,,1.0,True
19,28,,,1.0,True
19,29,,,1.0,True
19,30,,,1.0,True
19,31,,,1.0,True
19,32,,,1.0,True
19,33,,,1.0,True
19,34,,,1.0,True
19,35,,,1.0,True
19,36,,,1.0,True
19,37,,,1.0,True
19,38,,,1.0,True
19,39,,,1.0,True
19,40,,,1.0,True
19,41,,,1.0,True
19,42,,,1.0,True
19,43,,,1.0,True
19,44,,,1.0,True
19,45,,,1.0,True
19,46,,,1.0,True
19,47,,,1.0,True
19,48,,,1.0,True
19,49,,,1.0,True
19,50,,,1.0,True
19,51,,,1.0,True
19,52,,,1.0,True
19,53,,,1.0,True
19,54,,,1.0,True
19,55,,,1.0,True
19,56,,,1.0,True
19,57,,,1.0,True
19,58,,,1.0,True
19,59,,,1.0,True
19,60,,,1.0,True
19,61,,,1.0,True
20,0,Asa,Eso,0.333,False
20,1,,,1.0,True
20,2,,,1.0,True
20,3,,,1.0,True
20,4,,,1.0,True
20,5,,,1.0,True
20,6,,,1.0,True
20,7,,,1.0,True
20,8,,,1.0,True
20,9,,,1.0,True
20,10,,,1.0,True
20,11,,,1.0,True
20,12,,,1.0,True
20,13,,,1.0,True
20,14,,,1.0,True
20,15,,,1.0,True
20,16,,,1.0,True
20,17,,,1.0,True
20,18,,,1.0,True
20,19,,,1.0,True
20,20,,,1.0,True
20,21,,,1.0,True
20,22,,,1.0,True
20,23,,,1.0,True
20,24,,,1.0,True
20,25,,,1.0,True
20,26,,,1.0,True
20,27,,,1.0,True
20,28,,,1.0,True
20,29,,,1.0,True
20,30,,,1.0,True
20,31,,,1.0,True
20,32,,,1.0,True
20,33,,,1.0,True
20,34,,,1.0,True
20,35,,,1.0,True
20,36,,,1.0,True
20,37,,,1.0,True
20,38,,,1.0,True
20,39,,,1.0,True
20,40,,,1.0,True
20,41,,,1.0,True
20,42,,,1.0,True
20,43,,,1.0,True
20,44,,,1.0,True
20,45,,,1.0,True
20,46,,,1.0,True
20,47,,,1.0,True
20,48,,,1.0,True
20,49,,,1.0,True
20,50,,,1.0,True
20,51,,,1.0,True
20,52,,,1.0,True
20,53,,,1.0,True
20,54,,,1.0,True
20,55,,,1.0,True
20,56,,,1.0,True
20,57,,,1.0,True
20,58,,,1.0,True
20,59,,,1.0,True
20,60,,,1.0,True
20,61,,,1.0,True
21,0,Pedestal,Ciuaudey Pedestal,0.64,False
21,1,,,1.0,True
21,2,,,1.0,True
21,3,,,1.0,True
21,4,,,1.0,True
21,5,,,1.0,True
21,6,,,1.0,True
21,7,,,1.0,True
21,8,,,1.0,True
21,9,,,1.0,True
21,10,,,1.0,True
21,11,,,1.0,True
21,12,,,1.0,True
21,13,,,1.0,True
21,14,,,1.0,True
21,15,,,1.0,True
21,16,,,1.0,True
21,17,,,1.0,True
21,18,,,1.0,True
21,19,,,1.0,True
21,20,,,1.0,True
21,21,,,1.0,True
21,22,,,1.0,True
21,23,,,1.0,True
21,24,,,1.0,True
21,25,,,1.0,True
21,26,,,1.0,True
21,27,,,1.0,True
21,28,,,1.0,True
21,29,,,1.0,True
21,30,,,1.0,True
21,31,,,1.0,True
21,32,,,1.0,True
21,33,,,1.0,True
21,34,,,1.0,True
21,35,,,1.0,True
21,36,,,1.0,True
21,37,,,1.0,True
21,38,,,1.0,True
21,39,,,1.0,True
21,40,,,1.0,True
21,41,,,1.0,True
21,42,,,1.0,True
21,43,,,1.0,True
21,44,,,1.0,True
21,45,,,1.0,True
21,46,,,1.0,True
21,47,,,1.0,True
21,48,,,1.0,True
21,49,,,1.0,True
21,50,,,1.0,True
21,51,,,1.0,True
21,52,,,1.0,True
21,53,,,1.0,True
21,54,,,1.0,True
21,55,,,1.0,True
21,56,,,1.0,True
21,57,,,1.0,True
21,58,,,1.0,True
21,59,,,1.0,True
21,60,,,1.0,True
21,61,,,1.0,True
22,0,,IErsapaa,0.0,False
22,1,,,1.0,True
22,2,,,1.0,True
22,3,,,1.0,True
22,4,,,1.0,True
22,5,,,1.0,True
22,6,,,1.0,True
22,7,,,1.0,True
22,8,,,1.0,True
22,9,,,1.0,True
22,10,,,1.0,True
22,11,,,1.0,True
22,12,,,1.0,True
22,13,,,1.0,True
22,14,,,1.0,True
22,15,,,1.0,True
22,16,,,1.0,True
22,17,,,1.0,True
22,18,,,1.0,True
22,19,,,1.0,True
22,20,,,1.0,True
22,21,,,1.0,True
22,22,,,1.0,True
22,23,,,1.0,True
22,24,,,1.0,True
22,25,,,1.0,True
22,26,,,1.0,True
22,27,,,1.0,True
22,28,,,1.0,True
22,29,,,1.0,True
22,30,,,1.0,True
22,31,,,1.0,True
22,32,,,1.0,True
22,33,,,1.0,True
22,34,,,1.0,True
22,35,,,1.0,True
22,36,,,1.0,True
22,37,,,1.0,True
22,38,,,1.0,True
22,39,,,1.0,True
22,40,,,1.0,True
22,41,,,1.0,True
22,42,,,1.0,True
22,43,,,1.0,True
22,44,,,1.0,True
22,45,,,1.0,True
22,46,,,1.0,True
22,47,,,1.0,True
22,48,,,1.0,True
22,49,,,1.0,True
22,50,,,1.0,True
22,51,,,1.0,True
22,52,,,1.0,True
22,53,,,1.0,True
22,54,,,1.0,True
22,55,,,1.0,True
22,56,,,1.0,True
22,57,,,1.0,True
22,58,,,1.0,True
22,59,,,1.0,True
22,60,,,1.0,True
22,61,,,1.0,True
23,0,Basefragmento,Base Tragmento,0.889,False
23,1,,,1.0,True
23,2,,,1.0,True
23,3,,,1.0,True
23,4,,oJ,0.0,False
23,5,,,1.0,True
23,6,,,1.0,True
23,7,,,1.0,True
23,8,,,1.0,True
23,9,,,1.0,True
23,10,,,1.0,True
23,11,,,1.0,True
23,12,,,1.0,True
23,13,,,1.0,True
23,14,,,1.0,True
23,15,,,1.0,True
23,16,,,1.0,True
23,17,,,1.0,True
23,18,,,1.0,True
23,19,,,1.0,True
23,20,,,1.0,True
23,21,,,1.0,True
23,22,,,1.0,True
23,23,,,1.0,True
23,24,,,1.0,True
23,25,,,1.0,True
23,26,2,9N,0.0,False
23,27,,,1.0,True
23,28,,,1.0,True
23,29,,,1.0,True
23,30,,,1.0,True
23,31,,,1.0,True
23,32,,,1.0,True
23,33,,,1.0,True
23,34,,,1.0,True
23,35,,,1.0,True
23,36,,,1.0,True
23,37,,,1.0,True
23,38,,,1.0,True
23,39,,,1.0,True
23,40,,D2,0.0,False
23,41,,,1.0,True
23,42,,,1.0,True
23,43,,,1.0,True
23,44,,,1.0,True
23,45,,,1.0,True
23,46,,,1.0,True
23,47,3,,0.0,False
23,48,,,1.0,True
23,49,,,1.0,True
23,50,,,1.0,True
23,51,,,1.0,True
23,52,,,1.0,True
23,53,,,1.0,True
23,54,,,1.0,True
23,55,,,1.0,True
23,56,,,1.0,True
23,57,,,1.0,True
23,58,,,1.0,True
23,59,,,1.0,True
23,60,,,1.0,True
23,61,,,1.0,True
24,0,,8s8o,0.0,False
24,1,,,1.0,True
24,2,,,1.0,True
24,3,,,1.0,True
24,4,,,1.0,True
24,5,,,1.0,True
24,6,,,1.0,True
24,7,,,1.0,True
24,8,,,1.0,True
24,9,,,1.0,True
24,10,,,1.0,True
24,11,,,1.0,True
24,12,,,1.0,True
24,13,,,1.0,True
24,14,,,1.0,True
24,15,,,1.0,True
24,16,,,1.0,True
24,17,,,1.0,True
24,18,,,1.0,True
24,19,,,1.0,True
24,20,,,1.0,True
24,21,,,1.0,True
24,22,,,1.0,True
24,23,,,1.0,True
24,24,,,1.0,True
24,25,,,1.0,True
24,26,,,1.0,True
24,27,,,1.0,True
24,28,,,1.0,True
24,29,,,1.0,True
24,30,,,1.0,True
24,31,,,1.0,True
24,32,,,1.0,True
24,33,,,1.0,True
24,34,,,1.0,True
24,35,,,1.0,True
24,36,,,1.0,True
24,37,,,1.0,True
24,38,,,1.0,True
24,39,,,1.0,True
24,40,,,1.0,True
24,41,,,1.0,True
24,42,,,1.0,True
24,43,,,1.0,True
24,44,,,1.0,True
24,45,,,1.0,True
24,46,,,1.0,True
24,47,,,1.0,True
24,48,,,1.0,True
24,49,,,1.0,True
24,50,,,1.0,True
24,51,,,1.0,True
24,52,,,1.0,True
24,53,,,1.0,True
24,54,,,1.0,True
24,55,,,1.0,True
24,56,,,1.0,True
24,57,,,1.0,True
24,58,,,1.0,True
24,59,,,1.0,True
24,60,,,1.0,True
24,61,,,1.0,True
25,0,,SinuoLduur odrano,0.0,False
25,1,,,1.0,True
25,2,,,1.0,True
25,3,,,1.0,True
25,4,,,1.0,True
25,5,,,1.0,True
25,6,,,1.0,True
25,7,,,1.0,True
25,8,,,1.0,True
25,9,,,1.0,True
25,10,,,1.0,True
25,11,,,1.0,True
25,12,,,1.0,True
25,13,,,1.0,True
25,14,,,1.0,True
25,15,,,1.0,True
25,16,,,1.0,True
25,17,,,1.0,True
25,18,,,1.0,True
25,19,,,1.0,True
25,20,,,1.0,True
25,21,,,1.0,True
25,22,,,1.0,True
25,23,,,1.0,True
25,24,,,1.0,True
25,25,,,1.0,True
25,26,,,1.0,True
25,27,,,1.0,True
25,28,,,1.0,True
25,29,,,1.0,True
25,30,,,1.0,True
25,31,,,1.0,True
25,32,,,1.0,True
25,33,,,1.0,True
25,34,,,1.0,True
25,35,,,1.0,True
25,36,,,1.0,True
25,37,,,1.0,True
25,38,,,1.0,True
25,39,,,1.0,True
25,40,,,1.0,True
25,41,,,1.0,True
25,42,,,1.0,True
25,43,,,1.0,True
25,44,,,1.0,True
25,45,,,1.0,True
25,46,,,1.0,True
25,47,,,1.0,True
25,48,,,1.0,True
25,49,,,1.0,True
25,50,,,1.0,True
25,51,,,1.0,True
25,52,,,1.0,True
25,53,,,1.0,True
25,54,,,1.0,True
25,55,,,1.0,True
25,56,,,1.0,True
25,57,,,1.0,True
25,58,,,1.0,True
25,59,,,1.0,True
25,60,,,1.0,True
25,61,,,1.0,True
26,0,PC Cuerpo deco sin,PC Cuereo doco Sin,0.833,False
26,1,,,1.0,True
26,2,,,1.0,True
26,3,,,1.0,True
26,4,,,1.0,True
26,5,,,1.0,True
26,6,,,1.0,True
26,7,,,1.0,True
26,8,,,1.0,True
26,9,,,1.0,True
26,10,,,1.0,True
26,11,,,1.0,True
26,12,,,1.0,True
26,13,,,1.0,True
26,14,,,1.0,True
26,15,,,1.0,True
26,16,,,1.0,True
26,17,,,1.0,True
26,18,,,1.0,True
26,19,,,1.0,True
26,20,,Do,0.0,False
26,21,,91,0.0,False
26,22,,,1.0,True
26,23,,,1.0,True
26,24,,,1.0,True
26,25,,,1.0,True
26,26,,,1.0,True
26,27,,,1.0,True
26,28,,,1.0,True
26,29,,,1.0,True
26,30,,,1.0,True
26,31,,,1.0,True
26,32,,,1.0,True
26,33,,,1.0,True
26,34,,,1.0,True
26,35,,,1.0,True
26,36,,,1.0,True
26,37,,,1.0,True
26,38,,,1.0,True
26,39,,,1.0,True
26,40,,,1.0,True
26,41,,,1.0,True
26,42,,,1.0,True
26,43,,,1.0,True
26,44,,,1.0,True
26,45,,,1.0,True
26,46,,,1.0,True
26,47,,,1.0,True
26,48,,,1.0,True
26,49,,,1.0,True
26,50,,,1.0,True
26,51,,,1.0,True
26,52,,,1.0,True
26,53,,,1.0,True
26,54,,,1.0,True
26,55,,,1.0,True
26,56,,,1.0,True
26,57,,,1.0,True
26,58,3,,0.0,False
26,59,,,1.0,True
26,60,,,1.0,True
26,61,,,1.0,True
27,0,PC Cuerpo.decocon,PC Cuerbo Ceco con,0.8,False
27,1,,,1.0,True
27,2,,,1.0,True
27,3,,,1.0,True
27,4,,,1.0,True
27,5,,,1.0,True
27,6,,,1.0,True
27,7,,,1.0,True
27,8,,,1.0,True
27,9,,,1.0,True
27,10,,,1.0,True
27,11,,,1.0,True
27,12,,,1.0,True
27,13,,,1.0,True
27,14,,,1.0,True
27,15,,,1.0,True
27,16,,,1.0,True
27,17,,,1.0,True
27,18,,,1.0,True
27,19,,,1.0,True
27,20,,,1.0,True
27,21,,,1.0,True
27,22,,,1.0,True
27,23,,,1.0,True
27,24,,,1.0,True
27,25,,,1.0,True
27,26,,,1.0,True
27,27,,,1.0,True
27,28,,,1.0,True
27,29,,,1.0,True
27,30,,,1.0,True
27,31,,,1.0,True
27,32,,,1.0,True
27,33,,,1.0,True
27,34,,,1.0,True
27,35,,,1.0,True
27,36,,,1.0,True
27,37,,,1.0,True
27,38,,,1.0,True
27,39,,,1.0,True
27,40,,,1.0,True
27,41,,,1.0,True
27,42,,,1.0,True
27,43,,,1.0,True
27,44,,,1.0,True
27,45,,,1.0,True
27,46,,,1.0,True
27,47,,,1.0,True
27,48,,,1.0,True
27,49,,,1.0,True
27,50,,,1.0,True
27,51,,,1.0,True
27,52,,,1.0,True
27,53,,,1.0,True
27,54,,,1.0,True
27,55,,,1.0,True
27,56,,,1.0,True
27,57,,,1.0,True
27,58,,,1.0,True
27,59,,,1.0,True
27,60,,,1.0,True
27,61,,,1.0,True
28,0,sin.PC cuerponodeco,SinPo Cuerro no deco,0.718,False
28,1,,,1.0,True
28,2,,3o,0.0,False
28,3,,,1.0,True
28,4,M,,0.0,False
28,5,,,1.0,True
28,6,,,1.0,True
28,7,,,1.0,True
28,8,,,1.0,True
28,9,,,1.0,True
28,10,,,1.0,True
28,11,,,1.0,True
28,12,,,1.0,True
28,13,,,1.0,True
28,14,,,1.0,True
28,15,,,1.0,True
28,16,,,1.0,True
28,17,,,1.0,True
28,18,,,1.0,True
28,19,,,1.0,True
28,20,,,1.0,True
28,21,,,1.0,True
28,22,,,1.0,True
28,23,,co,0.0,False
28,24,,,1.0,True
28,25,,,1.0,True
28,26,8,,0.0,False
28,27,,,1.0,True
28,28,,,1.0,True
28,29,,,1.0,True
28,30,,,1.0,True
28,31,,,1.0,True
28,32,,,1.0,True
28,33,,D,0.0,False
28,34,6,o,0.0,False
28,35,,,1.0,True
28,36,,,1.0,True
28,37,,,1.0,True
28,38,,,1.0,True
28,39,,,1.0,True
28,40,,,1.0,True
28,41,,90,0.0,False
28,42,,,1.0,True
28,43,19,19,1.0,True
28,44,,,1.0,True
28,45,,,1.0,True
28,46,,,1.0,True
28,47,,D,0.0,False
28,48,,E,0.0,False
28,49,3,o,0.0,False
28,50,,,1.0,True
28,51,,,1.0,True
28,52,,,1.0,True
28,53,,,1.0,True
28,54,,,1.0,True
28,55,,,1.0,True
28,56,,,1.0,True
28,57,,,1.0,True
28,58,,,1.0,True
28,59,,,1.0,True
28,60,,,1.0,True
28,61,,,1.0,True
29,0,onop/ou.odson,DCLoD 0nop ou odaano,0.545,False
29,1,,,1.0,True
29,2,,,1.0,True
29,3,,,1.0,True
29,4,,,1.0,True
29,5,5,,0.0,False
29,6,,,1.0,True
29,7,,,1.0,True
29,8,,,1.0,True
29,9,2,N,0.0,False
29,10,,,1.0,True
29,11,,,1.0,True
29,12,,,1.0,True
29,13,,,1.0,True
29,14,,,1.0,True
29,15,,,1.0,True
29,16,,,1.0,True
29,17,,,1.0,True
29,18,,,1.0,True
29,19,,,1.0,True
29,20,,,1.0,True
29,21,,,1.0,True
29,22,,,1.0,True
29,23,,,1.0,True
29,24,,,1.0,True
29,25,,,1.0,True
29,26,,,1.0,True
29,27,,,1.0,True
29,28,,,1.0,True
29,29,,,1.0,True
29,30,,,1.0,True
29,31,,,1.0,True
29,32,,,1.0,True
29,33,,,1.0,True
29,34,,,1.0,True
29,35,,,1.0,True
29,36,,,1.0,True
29,37,,,1.0,True
29,38,,,1.0,True
29,39,,,1.0,True
29,40,,,1.0,True
29,41,,,1.0,True
29,42,,,1.0,True
29,43,,,1.0,True
29,44,,,1.0,True
29,45,,,1.0,True
29,46,,,1.0,True
29,47,,,1.0,True
29,48,,,1.0,True
29,49,,,1.0,True
29,50,,,1.0,True
29,51,,,1.0,True
29,52,,,1.0,True
29,53,,,1.0,True
29,54,,,1.0,True
29,55,,,1.0,True
29,56,,,1.0,True
29,57,,,1.0,True
29,58,,,1.0,True
29,59,,,1.0,True
29,60,,,1.0,True
29,61,,,1.0,True
30,0,(.10%)) Bordedecorado,C19no Borde Mncoraoo,0.585,False
30,1,,,1.0,True
30,2,,,1.0,True
30,3,,,1.0,True
30,4,,,1.0,True
30,5,,,1.0,True
30,6,,,1.0,True
30,7,,,1.0,True
30,8,,,1.0,True
30,9,,,1.0,True
30,10,,,1.0,True
30,11,,,1.0,True
30,12,,,1.0,True
30,13,,,1.0,True
30,14,,,1.0,True
30,15,,,1.0,True
30,16,,,1.0,True
30,17,,,1.0,True
30,18,,,1.0,True
30,19,,,1.0,True
30,20,,,1.0,True
30,21,,,1.0,True
30,22,,,1.0,True
30,23,,,1.0,True
30,24,,,1.0,True
30,25,,,1.0,True
30,26,,,1.0,True
30,27,,,1.0,True
30,28,,,1.0,True
30,29,,,1.0,True
30,30,,,1.0,True
30,31,,,1.0,True
30,32,,,1.0,True
30,33,,,1.0,True
30,34,,,1.0,True
30,35,,,1.0,True
30,36,,,1.0,True
30,37,,,1.0,True
30,38,,,1.0,True
30,39,,,1.0,True
30,40,,,1.0,True
30,41,,,1.0,True
30,42,,,1.0,True
30,43,,,1.0,True
30,44,,,1.0,True
30,45,,,1.0,True
30,46,,,1.0,True
30,47,,,1.0,True
30,48,,,1.0,True
30,49,,,1.0,True
30,50,,,1.0,True
30,51,,,1.0,True
30,52,,,1.0,True
30,53,,,1.0,True
30,54,,,1.0,True
30,55,,,1.0,True
30,56,,,1.0,True
30,57,,,1.0,True
30,58,,,1.0,True
30,59,,,1.0,True
30,60,,,1.0,True
30,61,,,1.0,True
31,0,(+10%),Ee1orel 9PeaoaeP Rpaoe,0.071,False
31,1,,,1.0,True
31,2,,,1.0,True
31,3,,,1.0,True
31,4,,o,0.0,False
31,5,,,1.0,True
31,6,,,1.0,True
31,7,,,1.0,True
31,8,,,1.0,True
31,9,6,o,0.0,False
31,10,,,1.0,True
31,11,,,1.0,True
31,12,,,1.0,True
31,13,,,1.0,True
31,14,,D,0.0,False
31,15,,,1.0,True
31,16,,,1.0,True
31,17,,,1.0,True
31,18,,,1.0,True
31,19,,,1.0,True
31,20,,,1.0,True
31,21,,,1.0,True
31,22,,,1.0,True
31,23,,,1.0,True
31,24,,,1.0,True
31,25,,,1.0,True
31,26,,,1.0,True
31,27,,,1.0,True
31,28,,,1.0,True
31,29,,,1.0,True
31,30,,,1.0,True
31,31,,,1.0,True
31,32,,,1.0,True
31,33,,,1.0,True
31,34,,,1.0,True
31,35,,,1.0,True
31,36,2,N,0.0,False
31,37,,,1.0,True
31,38,,,1.0,True
31,39,,,1.0,True
31,40,,,1.0,True
31,41,,,1.0,True
31,42,,,1.0,True
31,43,,,1.0,True
31,44,,,1.0,True
31,45,,,1.0,True
31,46,,,1.0,True
31,47,,,1.0,True
31,48,,,1.0,True
31,49,,,1.0,True
31,50,,,1.0,True
31,51,,,1.0,True
31,52,,,1.0,True
31,53,,,1.0,True
31,54,,,1.0,True
31,55,,,1.0,True
31,56,,,1.0,True
31,57,,,1.0,True
31,58,,,1.0,True
31,59,,,1.0,True
31,60,2,N,0.0,False
31,61,,,1.0,True
32,0,decorado10% Borde.no,Dccoraoo ra0noo Boroeno,0.605,False
32,1,,,1.0,True
32,2,,,1.0,True
32,3,,,1.0,True
32,4,,,1.0,True
32,5,,,1.0,True
32,6,,,1.0,True
32,7,,,1.0,True
32,8,,,1.0,True
32,9,,,1.0,True
32,10,,,1.0,True
32,11,,,1.0,True
32,12,,,1.0,True
32,13,,,1.0,True
32,14,,,1.0,True
32,15,2,CA,0.0,False
32,16,,,1.0,True
32,17,,,1.0,True
32,18,,,1.0,True
32,19,,,1.0,True
32,20,,,1.0,True
32,21,,,1.0,True
32,22,,,1.0,True
32,23,,,1.0,True
32,24,,,1.0,True
32,25,,,1.0,True
32,26,,,1.0,True
32,27,,,1.0,True
32,28,,,1.0,True
32,29,,,1.0,True
32,30,,,1.0,True
32,31,,,1.0,True
32,32,,,1.0,True
32,33,,,1.0,True
32,34,,,1.0,True
32,35,2,,0.0,False
32,36,,,1.0,True
32,37,,,1.0,True
32,38,,,1.0,True
32,39,2,AN,0.0,False
32,40,2,N,0.0,False
32,41,,,1.0,True
32,42,,,1.0,True
32,43,,,1.0,True
32,44,,,1.0,True
32,45,,,1.0,True
32,46,,,1.0,True
32,47,,,1.0,True
32,48,,D,0.0,False
32,49,,,1.0,True
32,50,,,1.0,True
32,51,,,1.0,True
32,52,,,1.0,True
32,53,,,1.0,True
32,54,,,1.0,True
32,55,,,1.0,True
32,56,,,1.0,True
32,57,,,1.0,True
32,58,,,1.0,True
32,59,,,1.0,True
32,60,,,1.0,True
32,61,,,1.0,True
33,0,decorado(+10%) ou.apioa,decorado rP1ona 90epioa,0.609,False
33,1,,,1.0,True
33,2,,,1.0,True
33,3,,,1.0,True
33,4,,,1.0,True
33,5,,,1.0,True
33,6,,,1.0,True
33,7,,,1.0,True
33,8,,,1.0,True
33,9,,,1.0,True
33,10,,,1.0,True
33,11,,,1.0,True
33,12,,,1.0,True
33,13,,,1.0,True
33,14,,,1.0,True
33,15,,,1.0,True
33,16,,,1.0,True
33,17,,,1.0,True
33,18,2,,0.0,False
33,19,,,1.0,True
33,20,,D E,0.0,False
33,21,,,1.0,True
33,22,,,1.0,True
33,23,,,1.0,True
33,24,,,1.0,True
33,25,,,1.0,True
33,26,,,1.0,True
33,27,,,1.0,True
33,28,,,1.0,True
33,29,,,1.0,True
33,30,,,1.0,True
33,31,,,1.0,True
33,32,,,1.0,True
33,33,,,1.0,True
33,34,5,o,0.0,False
33,35,,,1.0,True
33,36,,,1.0,True
33,37,,,1.0,True
33,38,,,1.0,True
33,39,,,1.0,True
33,40,,,1.0,True
33,41,,,1.0,True
33,42,,,1.0,True
33,43,,,1.0,True
33,44,,,1.0,True
33,45,,,1.0,True
33,46,,2,0.0,False
33,47,,,1.0,True
33,48,,,1.0,True
33,49,,,1.0,True
33,50,,,1.0,True
33,51,,,1.0,True
33,52,,,1.0,True
33,53,,,1.0,True
33,54,,,1.0,True
33,55,,,1.0,True
33,56,,,1.0,True
33,57,,,1.0,True
33,58,,,1.0,True
33,59,,,1.0,True
33,60,,,1.0,True
33,61,,,1.0,True
34,0,,Menus,0.0,False
34,1,674,674,1.0,True
34,2,,,1.0,True
34,3,,,1.0,True
34,4,,,1.0,True
34,5,,,1.0,True
34,6,,,1.0,True
34,7,,,1.0,True
34,8,,,1.0,True
34,9,,,1.0,True
34,10,,,1.0,True
34,11,,,1.0,True
34,12,,,1.0,True
34,13,,,1.0,True
34,14,,,1.0,True
34,15,,,1.0,True
34,16,,,1.0,True
34,17,,,1.0,True
34,18,,,1.0,True
34,19,,,1.0,True
34,20,,,1.0,True
34,21,,,1.0,True
34,22,,,1.0,True
34,23,,,1.0,True
34,24,,,1.0,True
34,25,,,1.0,True
34,26,,,1.0,True
34,27,,,1.0,True
34,28,,,1.0,True
34,29,,,1.0,True
34,30,,,1.0,True
34,31,,,1.0,True
34,32,,,1.0,True
34,33,,,1.0,True
34,34,,,1.0,True
34,35,,,1.0,True
34,36,,,1.0,True
34,37,,,1.0,True
34,38,,,1.0,True
34,39,,,1.0,True
34,40,,,1.0,True
34,41,,,1.0,True
34,42,,,1.0,True
34,43,,,1.0,True
34,44,,,1.0,True
34,45,,,1.0,True
34,46,,,1.0,True
34,47,,,1.0,True
34,48,,,1.0,True
34,49,,,1.0,True
34,50,,,1.0,True
34,51,,,1.0,True
34,52,,,1.0,True
34,53,,,1.0,True
34,54,,,1.0,True
34,55,,,1.0,True
34,56,,,1.0,True
34,57,,,1.0,True
34,58,,,1.0,True
34,59,,,1.0,True
34,60,,,1.0,True
34,61,,,1.0,True
35,0,reconstruida,Eeeonstnuiela elisea,0.5,False
35,1,,,1.0,True
35,2,,,1.0,True
35,3,,,1.0,True
35,4,,,1.0,True
35,5,,,1.0,True
35,6,,,1.0,True
35,7,,,1.0,True
35,8,,,1.0,True
35,9,,,1.0,True
35,10,,,1.0,True
35,11,,,1.0,True
35,12,,,1.0,True
35,13,,,1.0,True
35,14,,,1.0,True
35,15,,,1.0,True
35,16,,,1.0,True
35,17,,,1.0,True
35,18,,,1.0,True
35,19,,,1.0,True
35,20,,,1.0,True
35,21,,,1.0,True
35,22,,,1.0,True
35,23,,,1.0,True
35,24,,,1.0,True
35,25,,,1.0,True
35,26,,,1.0,True
35,27,,,1.0,True
35,28,,,1.0,True
35,29,,,1.0,True
35,30,,,1.0,True
35,31,,,1.0,True
35,32,,,1.0,True
35,33,,,1.0,True
35,34,,,1.0,True
35,35,,,1.0,True
35,36,,,1.0,True
35,37,,,1.0,True
35,38,,,1.0,True
35,39,,,1.0,True
35,40,,,1.0,True
35,41,,,1.0,True
35,42,,,1.0,True
35,43,,,1.0,True
35,44,,,1.0,True
35,45,,,1.0,True
35,46,,,1.0,True
35,47,,,1.0,True
35,48,,,1.0,True
35,49,,,1.0,True
35,50,,,1.0,True
35,51,,,1.0,True
35,52,,,1.0,True
35,53,,,1.0,True
35,54,,,1.0,True
35,55,,,1.0,True
35,56,,,1.0,True
35,57,,,1.0,True
35,58,,,1.0,True
35,59,,,1.0,True
35,60,,,1.0,True
35,61,,,1.0,True
36,0,Vasija.completa,Vasla completa,0.828,False
36,1,,,1.0,True
36,2,,,1.0,True
36,3,,,1.0,True
36,4,,,1.0,True
36,5,,,1.0,True
36,6,,,1.0,True
36,7,,,1.0,True
36,8,,,1.0,True
36,9,,,1.0,True
36,10,,,1.0,True
36,11,,,1.0,True
36,12,,,1.0,True
36,13,,,1.0,True
36,14,,,1.0,True
36,15,,,1.0,True
36,16,,,1.0,True
36,17,,,1.0,True
36,18,,,1.0,True
36,19,,,1.0,True
36,20,,,1.0,True
36,21,,,1.0,True
36,22,,,1.0,True
36,23,,,1.0,True
36,24,,,1.0,True
36,25,,,1.0,True
36,26,,,1.0,True
36,27,,,1.0,True
36,28,,,1.0,True
36,29,,,1.0,True
36,30,,,1.0,True
36,31,,,1.0,True
36,32,,,1.0,True
36,33,,,1.0,True
36,34,,,1.0,True
